starttime,stoptime,ss_lat,ss_long,es_lat,es_long
2013-07-01T05:36:58,2013-07-01T05:40:14,40.74147286,-73.98320928,40.7423543,-73.98915076
2013-07-01T05:37:01,2013-07-01T05:54:53,40.70530954,-74.00612572,40.72229346,-73.99147535
2013-07-01T05:37:02,2013-07-01T05:54:26,40.75455731,-73.96592976,40.75640548,-73.9900262
2013-07-01T05:37:04,2013-07-01T05:45:13,40.724399,-74.004704,40.7546011026,-73.971878855
2013-07-01T05:37:22,2013-07-01T05:50:31,40.73224119,-74.00026394,40.7149787,-74.013012
2013-07-01T05:37:56,2013-07-01T05:52:23,40.7575699,-73.99098507,40.72405549,-74.00965965
2013-07-01T05:38:25,2013-07-01T05:46:18,40.72317958,-73.99480012,40.73535398,-74.00483091
2013-07-01T05:38:29,2013-07-01T05:43:21,40.76020258,-73.96478473,40.75255434,-73.97282625
2013-07-01T05:38:38,2013-07-01T05:46:10,40.69474881,-73.98362464,40.68528172,-73.97805813
2013-07-01T05:38:44,2013-07-01T05:44:52,40.7047177,-74.00926027,40.71291224,-74.01020234
2013-07-01T05:39:12,2013-07-01T05:44:21,40.73038599,-74.00214988,40.72362738,-73.99949601
2013-07-01T05:39:16,2013-07-01T05:47:13,40.74315566,-73.97434726,40.75038009,-73.98338988
2013-07-01T05:39:19,2013-07-01T05:59:55,40.73726186,-73.99238967,40.76915505,-73.98191841
2013-07-01T05:41:10,2013-07-01T05:52:19,40.73624527,-73.98473765,40.75206862,-73.96784384
2013-07-01T05:41:26,2013-07-01T05:50:18,40.749156,-73.9916,40.73524276,-73.98758561
2013-07-01T05:41:28,2013-07-01T05:46:59,40.70823502,-74.00530063,40.70122128,-74.01234218
2013-07-01T05:42:59,2013-07-01T05:48:53,40.73492695,-73.99200509,40.74173969,-73.99415556
2013-07-01T05:43:05,2013-07-01T05:47:26,40.73454567,-73.99074142,40.72743423,-73.99379025
2013-07-01T05:43:09,2013-07-01T06:36:08,40.7454973,-74.00197139,40.7500727,-73.99839279
2013-07-01T05:43:12,2013-07-01T05:49:23,40.73524276,-73.98758561,40.76020258,-73.96478473
2013-07-01T05:43:27,2013-07-01T06:03:41,40.7158155,-73.99422366,40.7158155,-73.99422366
2013-07-01T05:43:40,2013-07-01T05:53:14,40.75044999,-73.99481051,40.76340613,-73.97722479
2013-07-01T05:44:20,2013-07-01T06:05:38,40.69474881,-73.98362464,40.749156,-73.9916
2013-07-01T05:44:50,2013-07-01T05:53:48,40.74394314,-73.97966069,40.75513557,-73.98658032
2013-07-01T05:45:04,2013-07-01T06:01:21,40.7454973,-74.00197139,40.73704984,-73.99009296
2013-07-01T05:45:06,2013-07-01T06:17:15,40.76915505,-73.98191841,40.722055,-73.989111
2013-07-01T05:45:22,2013-07-01T05:52:50,40.7575699,-73.99098507,40.768254,-73.988639
2013-07-01T05:46:12,2013-07-01T06:43:12,40.73649403,-73.99704374,40.73781509,-73.99994661
2013-07-01T05:46:41,2013-07-01T05:59:31,40.74394314,-73.97966069,40.76064679,-73.98442659
2013-07-01T05:46:55,2013-07-01T05:58:23,40.75188406,-73.97770164,40.71336124,-74.00937622
2013-07-01T05:47:44,2013-07-01T05:51:17,40.75038009,-73.98338988,40.72019576,-73.98997825
2013-07-01T05:47:54,2013-07-01T05:52:14,40.73224119,-74.00026394,40.72743423,-73.99379025
2013-07-01T05:48:01,2013-07-01T05:57:55,40.75992262,-73.97648516,40.7597108,-73.97402311
2013-07-01T05:48:21,2013-07-01T05:58:36,40.73028666,-73.9907647,40.73912601,-73.97973776
2013-07-01T05:48:38,2013-07-01T05:54:38,40.75797322,-73.96603308,40.75992262,-73.97648516
2013-07-01T05:48:44,2013-07-01T05:55:41,40.73971301,-73.99456405,40.72917025,-73.99810231
2013-07-01T05:48:55,2013-07-01T06:02:28,40.75640548,-73.9900262,40.76095756,-73.96724467
2013-07-01T05:49:02,2013-07-01T05:54:49,40.76461837,-73.98789473,40.75992262,-73.97648516
2013-07-01T05:49:16,2013-07-01T06:12:57,40.71748752,-74.0104554,40.75594159,-74.0021163
2013-07-01T05:49:19,2013-07-01T06:19:19,40.75149263,-73.97798848,40.70823502,-74.00530063
2013-07-01T05:50:18,2013-07-01T05:53:53,40.76064679,-73.98442659,40.7606597,-73.98042047
2013-07-01T05:51:17,2013-07-01T05:58:38,40.69788349,-73.97350332,40.75044999,-73.99481051
2013-07-01T05:52:05,2013-07-01T06:07:09,40.746745,-74.007756,40.72043411,-74.01020609
2013-07-01T05:52:10,2013-07-01T06:02:38,40.72217444,-73.98368779,40.73261787,-73.99158043
2013-07-01T05:52:16,2013-07-01T06:00:18,40.74238787,-73.99726235,40.75044999,-73.99481051
2013-07-01T05:52:18,2013-07-01T06:04:29,40.71450451,-74.00562789,40.74238787,-73.99726235
2013-07-01T05:52:57,2013-07-01T06:07:52,40.7262807,-73.98978041,40.70569254,-74.01677685
2013-07-01T05:53:14,2013-07-01T06:12:32,40.71307916,-73.99851193,40.74765947,-73.98490707
2013-07-01T05:53:19,2013-07-01T06:05:28,40.76727216,-73.99392888,40.75992262,-73.97648516
2013-07-01T05:53:34,2013-07-01T05:59:28,40.76227205,-73.98788205,40.75795248,-73.97787642
2013-07-01T05:54:00,2013-07-01T05:59:33,40.71117444,-73.99682619,40.71273266,-74.0046073
2013-07-01T05:54:17,2013-07-01T06:07:29,40.73535398,-74.00483091,40.75320159,-73.9779874
2013-07-01T05:54:17,2013-07-01T06:09:57,40.72953837,-73.98426726,40.7489006,-73.97604882
2013-07-01T05:54:19,2013-07-01T06:08:05,40.74444921,-73.98303529,40.73649403,-73.99704374
2013-07-01T05:54:54,2013-07-01T06:27:15,40.75320159,-73.9779874,40.70905623,-74.01043382
2013-07-01T05:54:55,2013-07-01T05:58:22,40.69512845,-73.99595065,40.69246277,-73.98963911
2013-07-01T05:55:09,2013-07-01T05:58:09,40.69760127,-73.99344559,40.69246277,-73.98963911
2013-07-01T05:55:36,2013-07-01T05:57:02,40.75188406,-73.97770164,40.75188406,-73.97770164
2013-07-01T05:55:40,2013-07-01T06:16:19,40.75206862,-73.96784384,40.73781509,-73.99994661
2013-07-01T05:56:08,2013-07-01T05:57:18,40.74238787,-73.99726235,40.74238787,-73.99726235
2013-07-01T05:56:14,2013-07-01T05:59:06,40.7462009,-73.98855723,40.73221853,-73.98165557
2013-07-01T05:56:19,2013-07-01T06:00:37,40.71286844,-73.95698119,40.75510267,-73.97498696
2013-07-01T05:56:21,2013-07-01T06:11:48,40.72743423,-73.99379025,40.7568001,-73.98291153
2013-07-01T05:56:43,2013-07-01T06:00:17,40.68753406,-73.97265183,40.728145,-73.990214
2013-07-01T05:57:03,2013-07-01T06:01:12,40.75320159,-73.9779874,40.7597108,-73.97402311
2013-07-01T05:57:09,2013-07-01T06:06:35,40.74780373,-73.9734419,40.75660359,-73.9979009
2013-07-01T05:57:18,2013-07-01T06:09:28,40.72521311,-73.97768752,40.74025878,-73.98409214
2013-07-01T05:57:40,2013-07-01T06:14:58,40.74238787,-73.99726235,40.70834698,-74.01713445
2013-07-01T05:57:48,2013-07-01T06:04:31,40.75044999,-73.99481051,40.73912601,-73.97973776
2013-07-01T05:57:57,2013-07-01T06:04:28,40.73971301,-73.99456405,40.73049393,-73.9957214
2013-07-01T05:58:12,2013-07-01T06:06:59,40.75188406,-73.97770164,40.75934501,-73.96759673
2013-07-01T05:58:23,2013-07-01T06:03:26,40.75513557,-73.98658032,40.7606597,-73.98042047
2013-07-01T05:58:33,2013-07-01T06:12:02,40.73587678,-73.98205027,40.7597108,-73.97402311
2013-07-01T05:58:34,2013-07-01T06:04:01,40.71336124,-74.00937622,40.72043411,-74.01020609
2013-07-01T05:58:36,2013-07-01T06:17:45,40.736502,-73.97809472,40.7597108,-73.97402311
2013-07-01T05:58:42,2013-07-01T06:06:57,40.68528172,-73.97805813,40.70255088,-73.98940236
2013-07-01T05:59:05,2013-07-01T06:42:43,40.76020258,-73.96478473,40.70717936,-74.00887308
2013-07-01T05:59:31,2013-07-01T06:14:56,40.69986937,-73.98271933,40.7172274,-73.98802084
2013-07-01T05:59:54,2013-07-01T06:09:47,40.75038009,-73.98338988,40.7643971,-73.97371465
2013-07-01T06:00:16,2013-07-01T06:16:53,40.68216564,-73.95399026,40.68312489,-73.97895137
2013-07-01T06:00:30,2013-07-01T06:32:14,40.73049393,-73.9957214,40.72679454,-73.99695094
2013-07-01T06:00:34,2013-07-01T06:05:39,40.75797322,-73.96603308,40.75255434,-73.97282625
2013-07-01T06:00:38,2013-07-01T06:04:48,40.68528172,-73.97805813,40.69221589,-73.9842844
2013-07-01T06:01:15,2013-07-01T06:08:59,40.75640548,-73.9900262,40.75714758,-73.97207836
2013-07-01T06:01:20,2013-07-01T06:19:58,40.75645824,-73.99372222,40.73704984,-73.99009296
2013-07-01T06:01:34,2013-07-01T06:08:08,40.72217444,-73.98368779,40.69236178,-73.98631746
2013-07-01T06:01:48,2013-07-01T06:25:57,40.68676793,-73.95928168,40.71450451,-74.00562789
2013-07-01T06:01:53,2013-07-01T06:09:00,40.7361967,-74.00859207,40.75206862,-73.96784384
2013-07-01T06:02:00,2013-07-01T06:06:03,40.71743998,-74.00583475,40.71291224,-74.01020234
2013-07-01T06:02:10,2013-07-01T06:07:57,40.72955361,-73.98057249,40.73454567,-73.99074142
2013-07-01T06:02:11,2013-07-01T06:21:46,40.70037867,-73.99548059,40.70037867,-73.99548059
2013-07-01T06:02:27,2013-07-01T06:11:21,40.75660359,-73.9979009,40.75500254,-73.98014437
2013-07-01T06:02:35,2013-07-01T06:32:22,40.70463334,-74.01361706,40.76030096,-73.99884222
2013-07-01T06:03:13,2013-07-01T06:11:23,40.75640548,-73.9900262,40.7489006,-73.97604882
2013-07-01T06:03:15,2013-07-01T06:16:14,40.73223272,-73.98889957,40.75149263,-73.97798848
2013-07-01T06:03:48,2013-07-01T06:18:04,40.7158155,-73.99422366,40.73912601,-73.97973776
2013-07-01T06:04:16,2013-07-01T06:32:33,40.71622644,-73.98261206,40.7390169121,-74.0026376103
2013-07-01T06:05:07,2013-07-01T06:17:32,40.73624527,-73.98473765,40.75828065,-73.97069431
2013-07-01T06:05:23,2013-07-01T06:09:28,40.71870987,-74.0090009,40.76030096,-73.99884222
2013-07-01T06:06:01,2013-07-01T06:15:23,40.71729,-73.996375,40.71291224,-74.01020234
2013-07-01T06:06:07,2013-07-01T06:27:57,40.72873888,-74.00748842,40.76695317,-73.98169333
2013-07-01T06:06:32,2013-07-01T06:25:06,40.739323,-74.008119,40.75188406,-73.97770164
2013-07-01T06:06:37,2013-07-01T06:16:53,40.752062307,-73.9816324043,40.76020258,-73.96478473
2013-07-01T06:07:17,2013-07-01T06:15:30,40.72453734,-73.98185424,40.73543934,-73.99453948
2013-07-01T06:07:31,2013-07-01T06:21:46,40.75640548,-73.9900262,40.76095756,-73.96724467
2013-07-01T06:07:35,2013-07-01T06:20:34,40.75640548,-73.9900262,40.74144387,-73.97536082
2013-07-01T06:07:46,2013-07-01T06:14:50,40.74394314,-73.97966069,40.73912601,-73.97973776
2013-07-01T06:08:21,2013-07-01T06:20:28,40.72740794,-73.98142006,40.72490985,-74.00154702
2013-07-01T06:08:49,2013-07-01T06:20:59,40.69239502,-73.99337909,40.71273266,-74.0046073
2013-07-01T06:08:55,2013-07-01T06:18:36,40.76341379,-73.99667444,40.75320159,-73.9779874
2013-07-01T06:09:26,2013-07-01T06:12:09,40.70905623,-74.01043382,40.70955958,-74.00653609
2013-07-01T06:10:15,2013-07-01T06:12:44,40.68981035,-73.97493121,40.728145,-73.990214
2013-07-01T06:10:23,2013-07-01T06:25:24,40.74147286,-73.98320928,40.71291224,-74.01020234
2013-07-01T06:10:44,2013-07-01T06:16:23,40.73047747,-73.99906065,40.76344058,-73.98268129
2013-07-01T06:11:34,2013-07-01T06:20:11,40.72217444,-73.98368779,40.72679454,-73.99695094
2013-07-01T06:11:56,2013-07-01T06:30:34,40.713126,-73.984844,40.74315566,-73.97434726
2013-07-01T06:12:02,2013-07-01T06:23:38,40.73935542,-73.99931783,40.71754834,-74.01322069
2013-07-01T06:12:08,2013-07-01T06:25:18,40.71850211,-73.98329859,40.74025878,-73.98409214
2013-07-01T06:12:28,2013-07-01T06:50:19,40.76915505,-73.98191841,40.7284186,-73.98713956
2013-07-01T06:12:33,2013-07-01T06:23:54,40.7361967,-74.00859207,40.7153379,-74.01658354
2013-07-01T06:12:34,2013-07-01T06:19:01,40.75640548,-73.9900262,40.7606597,-73.98042047
2013-07-01T06:12:37,2013-07-01T06:26:00,40.751551,-73.993934,40.7597108,-73.97402311
2013-07-01T06:12:47,2013-07-01T06:15:35,40.751396,-74.005226,40.7172274,-73.98802084
2013-07-01T06:12:52,2013-07-01T06:18:11,40.689888,-73.981013,40.74334935,-74.00681753
2013-07-01T06:13:00,2013-07-01T06:21:47,40.75320159,-73.9779874,40.7652654,-73.98192338
2013-07-01T06:13:06,2013-07-01T06:25:25,40.74734825,-73.99723551,40.7454973,-74.00197139
2013-07-01T06:13:12,2013-07-01T06:19:29,40.73047309,-73.98672378,40.72228087,-73.97668709
2013-07-01T06:13:14,2013-07-01T06:25:37,40.75466591,-73.99138152,40.75714758,-73.97207836
2013-07-01T06:13:24,2013-07-01T06:16:23,40.71748752,-74.0104554,40.7149787,-74.013012
2013-07-01T06:13:26,2013-07-01T06:27:23,40.75594159,-74.0021163,40.74195138,-74.00803013
2013-07-01T06:13:28,2013-07-01T06:20:06,40.751551,-73.993934,40.74206539,-74.00443172
2013-07-01T06:13:37,2013-07-01T06:23:16,40.75019995,-73.99093085,40.75320159,-73.9779874
2013-07-01T06:14:10,2013-07-01T06:22:49,40.75019995,-73.99093085,40.7606597,-73.98042047
2013-07-01T06:14:14,2013-07-01T06:36:27,40.7149787,-74.013012,40.689888,-73.981013
2013-07-01T06:14:26,2013-07-01T06:19:35,40.73047309,-73.98672378,40.72228087,-73.97668709
2013-07-01T06:14:28,2013-07-01T06:33:16,40.73416059,-73.98024289,40.76095756,-73.96724467
2013-07-01T06:14:33,2013-07-01T06:20:01,40.75640548,-73.9900262,40.75527307,-73.98316936
2013-07-01T06:14:43,2013-07-01T06:27:42,40.68926942,-73.98912867,40.69610226,-73.96751037
2013-07-01T06:14:45,2013-07-01T06:20:57,40.75149263,-73.97798848,40.73492695,-73.99200509
2013-07-01T06:14:49,2013-07-01T06:30:20,40.73416059,-73.98024289,40.75527307,-73.98316936
2013-07-01T06:14:53,2013-07-01T06:25:33,40.72955361,-73.98057249,40.74395411,-73.99144871
2013-07-01T06:15:10,2013-07-01T06:49:11,40.73912601,-73.97973776,40.70905623,-74.01043382
2013-07-01T06:15:16,2013-07-01T06:44:21,40.73587678,-73.98205027,40.71291224,-74.01020234
2013-07-01T06:15:19,2013-07-01T06:19:44,40.70569254,-74.01677685,40.71273266,-74.0046073
2013-07-01T06:15:33,2013-07-01T06:34:25,40.75044999,-73.99481051,40.72873888,-74.00748842
2013-07-01T06:15:43,2013-07-01T06:21:21,40.75172632,-73.98753523,40.74395411,-73.99144871
2013-07-01T06:15:46,2013-07-01T06:41:26,40.76095756,-73.96724467,40.71450451,-74.00562789
2013-07-01T06:16:44,2013-07-01T06:35:49,40.75019995,-73.99093085,40.71754834,-74.01322069
2013-07-01T06:16:50,2013-07-01T06:31:59,40.7153379,-74.01658354,40.73935542,-73.99931783
2013-07-01T06:17:03,2013-07-01T06:25:28,40.75640548,-73.9900262,40.7489006,-73.97604882
2013-07-01T06:17:08,2013-07-01T06:26:25,40.74290902,-73.97706058,40.7403432,-73.98955109
2013-07-01T06:17:12,2013-07-01T06:23:39,40.770513,-73.988038,40.76228826,-73.98336183
2013-07-01T06:17:28,2013-07-01T06:22:27,40.72917025,-73.99810231,40.689888,-73.981013
2013-07-01T06:17:36,2013-07-01T06:22:27,40.75640548,-73.9900262,40.76064679,-73.98442659
2013-07-01T06:17:43,2013-07-01T06:22:13,40.7153379,-74.01658354,40.71336124,-74.00937622
2013-07-01T06:18:07,2013-07-01T06:55:23,40.70905623,-74.01043382,40.70905623,-74.01043382
2013-07-01T06:18:09,2013-07-01T06:40:29,40.75645824,-73.99372222,40.695065,-73.987167
2013-07-01T06:18:12,2013-07-01T06:21:15,40.76269882,-73.99301222,40.7462009,-73.98855723
2013-07-01T06:18:21,2013-07-01T06:25:49,40.71146364,-74.00552427,40.72740794,-73.98142006
2013-07-01T06:18:27,2013-07-01T06:21:26,40.73223272,-73.98889957,40.75172632,-73.98753523
2013-07-01T06:18:31,2013-07-01T06:50:26,40.68223166,-73.9614583,40.72873888,-74.00748842
2013-07-01T06:18:45,2013-07-01T06:27:12,40.75019995,-73.99093085,40.75510267,-73.97498696
2013-07-01T06:19:02,2013-07-01T06:26:15,40.73704984,-73.99009296,40.770513,-73.988038
2013-07-01T06:19:05,2013-07-01T06:23:56,40.7454973,-74.00197139,40.74395411,-73.99144871
2013-07-01T06:19:34,2013-07-01T06:48:41,40.73172428,-74.00674436,40.7606597,-73.98042047
2013-07-01T06:19:36,2013-07-01T06:29:36,40.72938685,-73.97772429,40.73454567,-73.99074142
2013-07-01T06:19:43,2013-07-01T06:22:15,40.73172428,-74.00674436,40.73652889,-74.00618026
2013-07-01T06:19:49,2013-07-01T06:52:12,40.70569254,-74.01677685,40.73649403,-73.99704374
2013-07-01T06:20:03,2013-07-01T06:28:27,40.75172632,-73.98753523,40.73524276,-73.98758561
2013-07-01T06:20:23,2013-07-01T06:28:23,40.76227205,-73.98788205,40.75320159,-73.9779874
2013-07-01T06:20:34,2013-07-01T06:29:11,40.75640548,-73.9900262,40.75320159,-73.9779874
2013-07-01T06:20:53,2013-07-01T06:32:22,40.736502,-73.97809472,40.71291224,-74.01020234
2013-07-01T06:20:57,2013-07-01T06:23:55,40.746745,-74.007756,40.73221853,-73.98165557
2013-07-01T06:21:00,2013-07-01T06:31:16,40.751551,-73.993934,40.76341379,-73.99667444
2013-07-01T06:21:01,2013-07-01T06:30:07,40.73047309,-73.98672378,40.689888,-73.981013
2013-07-01T06:21:08,2013-07-01T06:26:34,40.72903917,-73.99404649,40.72490985,-74.00154702
2013-07-01T06:21:23,2013-07-01T06:23:32,40.75044999,-73.99481051,40.751551,-73.993934
2013-07-01T06:21:24,2013-07-01T06:27:11,40.75797322,-73.96603308,40.74315566,-73.97434726
2013-07-01T06:21:26,2013-07-01T06:27:03,40.69246277,-73.98963911,40.69089272,-73.99612349
2013-07-01T06:21:46,2013-07-01T06:31:33,40.74901271,-73.98848395,40.75206862,-73.96784384
2013-07-01T06:22:08,2013-07-01T06:31:50,40.75640548,-73.9900262,40.7575699,-73.99098507
2013-07-01T06:22:15,2013-07-01T06:30:40,40.75640548,-73.9900262,40.7606597,-73.98042047
2013-07-01T06:22:21,2013-07-01T06:32:27,40.73652889,-74.00618026,40.71542197,-74.01121978
2013-07-01T06:22:30,2013-07-01T06:48:53,40.71893904,-73.99266288,40.75640548,-73.9900262
2013-07-01T06:22:41,2013-07-01T06:35:07,40.71739973,-73.98016555,40.71291224,-74.01020234
2013-07-01T06:22:54,2013-07-01T06:38:01,40.75640548,-73.9900262,40.75001986,-73.96905301
2013-07-01T06:22:57,2013-07-01T06:38:41,40.75640548,-73.9900262,40.73028666,-73.9907647
2013-07-01T06:22:57,2013-07-01T06:28:33,40.7462009,-73.98855723,40.7606597,-73.98042047
2013-07-01T06:23:00,2013-07-01T06:42:58,40.75640548,-73.9900262,40.75206862,-73.96784384
2013-07-01T06:23:21,2013-07-01T06:32:36,40.76370739,-73.9851615,40.751551,-73.993934
2013-07-01T06:23:25,2013-07-01T06:34:48,40.75466591,-73.99138152,40.73704984,-73.99009296
2013-07-01T06:23:27,2013-07-01T06:28:26,40.73454567,-73.99074142,40.7262807,-73.98978041
2013-07-01T06:23:37,2013-07-01T06:54:13,40.71291224,-74.01020234,40.76095756,-73.96724467
2013-07-01T06:23:45,2013-07-01T06:33:34,40.71605866,-73.99190759,40.72217444,-73.98368779
2013-07-01T06:23:46,2013-07-01T06:29:52,40.70834698,-74.01713445,40.70834698,-74.01713445
2013-07-01T06:23:53,2013-07-01T06:33:11,40.73624527,-73.98473765,40.7606597,-73.98042047
2013-07-01T06:23:58,2013-07-01T06:36:45,40.7597108,-73.97402311,40.7652654,-73.98192338
2013-07-01T06:24:09,2013-07-01T06:31:00,40.746647,-73.993915,40.75849116,-73.95920622
2013-07-01T06:24:17,2013-07-01T06:33:43,40.73649403,-73.99704374,40.74901271,-73.98848395
2013-07-01T06:24:21,2013-07-01T06:33:25,40.680342423,-73.9557689392,40.68981035,-73.97493121
2013-07-01T06:24:43,2013-07-01T06:32:05,40.724399,-74.004704,40.72873888,-74.00748842
2013-07-01T06:24:47,2013-07-01T06:30:38,40.71273266,-74.0046073,40.72043411,-74.01020609
2013-07-01T06:25:01,2013-07-01T06:32:54,40.71117416,-74.00016545,40.7218158,-73.99720307
2013-07-01T06:25:07,2013-07-01T06:56:43,40.71754834,-74.01322069,40.71754834,-74.01322069
2013-07-01T06:25:08,2013-07-01T06:46:15,40.71273266,-74.0046073,40.76269882,-73.99301222
2013-07-01T06:25:21,2013-07-01T06:29:07,40.72917025,-73.99810231,40.73261787,-73.99158043
2013-07-01T06:25:41,2013-07-01T06:32:41,40.7014851,-73.98656928,40.69892054,-73.97332996
2013-07-01T06:25:45,2013-07-01T06:32:47,40.76340613,-73.97722479,40.75206862,-73.96784384
2013-07-01T06:25:49,2013-07-01T06:38:22,40.72955361,-73.98057249,40.7462009,-73.98855723
2013-07-01T06:25:53,2013-07-01T06:36:28,40.75019995,-73.99093085,40.74144387,-73.97536082
2013-07-01T06:25:54,2013-07-01T06:29:39,40.74177603,-74.00149746,40.746745,-74.007756
2013-07-01T06:25:59,2013-07-01T06:36:04,40.7652654,-73.98192338,40.75097711,-73.98765428
2013-07-01T06:26:02,2013-07-01T06:39:21,40.7454973,-74.00197139,40.76227205,-73.98788205
2013-07-01T06:26:13,2013-07-01T06:42:45,40.76020258,-73.96478473,40.7262807,-73.98978041
2013-07-01T06:26:38,2013-07-01T06:48:53,40.73454567,-73.99074142,40.7652654,-73.98192338
2013-07-01T06:26:51,2013-07-01T06:43:28,40.768254,-73.988639,40.75929124,-73.98859651
2013-07-01T06:27:03,2013-07-01T06:32:08,40.73038599,-74.00214988,40.72743423,-73.99379025
2013-07-01T06:27:14,2013-07-01T06:35:24,40.74394314,-73.97966069,40.7606597,-73.98042047
2013-07-01T06:27:15,2013-07-01T06:52:54,40.76344058,-73.98268129,40.76344058,-73.98268129
2013-07-01T06:27:19,2013-07-01T06:29:47,40.75714758,-73.97207836,40.71754834,-74.01322069
2013-07-01T06:27:22,2013-07-01T06:33:57,40.75019995,-73.99093085,40.75500254,-73.98014437
2013-07-01T06:27:30,2013-07-01T06:38:30,40.75044999,-73.99481051,40.76695317,-73.98169333
2013-07-01T06:27:44,2013-07-01T06:50:12,40.696192,-73.991218,40.7153379,-74.01658354
2013-07-01T06:27:46,2013-07-01T06:29:47,40.69239502,-73.99337909,40.69424674,-73.99215922
2013-07-01T06:27:51,2013-07-01T06:56:25,40.748238,-73.978311,40.74475148,-73.99915362
2013-07-01T06:27:52,2013-07-01T07:07:44,40.75255434,-73.97282625,40.75323098,-73.97032517
2013-07-01T06:27:54,2013-07-01T06:30:06,40.75299641,-73.98721619,40.74854862,-73.98808416
2013-07-01T06:27:59,2013-07-01T06:34:29,40.75320159,-73.9779874,40.76064679,-73.98442659
2013-07-01T06:28:01,2013-07-01T06:46:22,40.76915505,-73.98191841,40.70530954,-74.00612572
2013-07-01T06:28:20,2013-07-01T06:42:39,40.74195138,-74.00803013,40.71748752,-74.0104554
2013-07-01T06:28:36,2013-07-01T07:07:45,40.75255434,-73.97282625,40.75323098,-73.97032517
2013-07-01T06:28:38,2013-07-01T06:37:42,40.70834698,-74.01713445,40.72043411,-74.01020609
2013-07-01T06:28:44,2013-07-01T06:35:09,40.75640548,-73.9900262,40.75320159,-73.9779874
2013-07-01T06:28:46,2013-07-01T06:34:32,40.68317813,-73.9659641,40.68528172,-73.97805813
2013-07-01T06:28:54,2013-07-01T06:35:33,40.75513557,-73.98658032,40.7153379,-74.01658354
2013-07-01T06:29:07,2013-07-01T06:38:47,40.751551,-73.993934,40.76695317,-73.98169333
2013-07-01T06:29:07,2013-07-01T06:36:48,40.751551,-73.993934,40.76030096,-73.99884222
2013-07-01T06:29:17,2013-07-01T06:41:39,40.75645824,-73.99372222,40.728145,-73.990214
2013-07-01T06:29:20,2013-07-01T06:38:07,40.75188406,-73.97770164,40.73524276,-73.98758561
2013-07-01T06:29:39,2013-07-01T06:42:11,40.71494807,-74.00234482,40.70717936,-74.00887308
2013-07-01T06:29:40,2013-07-01T06:34:32,40.75828065,-73.97069431,40.7606597,-73.98042047
2013-07-01T06:29:45,2013-07-01T06:36:05,40.75019995,-73.99093085,40.7568001,-73.98291153
2013-07-01T06:29:49,2013-07-01T06:36:19,40.75640548,-73.9900262,40.75188406,-73.97770164
2013-07-01T06:29:51,2013-07-01T06:48:17,40.770513,-73.988038,40.72873888,-74.00748842
2013-07-01T06:30:25,2013-07-01T06:34:54,40.76344058,-73.98268129,40.73454567,-73.99074142
2013-07-01T06:30:26,2013-07-01T06:58:22,40.75188406,-73.97770164,40.7047177,-74.00926027
2013-07-01T06:30:27,2013-07-01T06:51:13,40.73524276,-73.98758561,40.7153379,-74.01658354
2013-07-01T06:30:29,2013-07-01T07:01:15,40.76227205,-73.98788205,40.70463334,-74.01361706
2013-07-01T06:30:33,2013-07-01T06:49:08,40.73401143,-74.00293877,40.76227205,-73.98788205
2013-07-01T06:30:49,2013-07-01T06:39:31,40.770513,-73.988038,40.75500254,-73.98014437
2013-07-01T06:30:50,2013-07-01T06:49:12,40.75172632,-73.98753523,40.75992262,-73.97648516
2013-07-01T06:30:53,2013-07-01T08:37:05,40.71406667,-73.99293911,40.75714758,-73.97207836
2013-07-01T06:31:03,2013-07-01T06:33:31,40.74173969,-73.99415556,40.74780373,-73.9734419
2013-07-01T06:31:15,2013-07-01T06:36:26,40.768254,-73.988639,40.76228826,-73.98336183
2013-07-01T06:32:44,2013-07-01T06:42:34,40.73314259,-73.97573881,40.74173969,-73.99415556
2013-07-01T06:32:45,2013-07-01T06:43:40,40.751551,-73.993934,40.76341379,-73.99667444
2013-07-01T06:32:56,2013-07-01T06:45:35,40.74691959,-74.00451887,40.73028666,-73.9907647
2013-07-01T06:33:05,2013-07-01T06:42:31,40.72955361,-73.98057249,40.73704984,-73.99009296
2013-07-01T06:33:09,2013-07-01T06:47:20,40.770513,-73.988038,40.75320159,-73.9779874
2013-07-01T06:33:11,2013-07-01T06:42:40,40.736502,-73.97809472,40.73726186,-73.99238967
2013-07-01T06:33:16,2013-07-01T06:36:01,40.76227205,-73.98788205,40.76064679,-73.98442659
2013-07-01T06:33:17,2013-07-01T06:39:01,40.71473993,-74.00910627,40.76915505,-73.98191841
2013-07-01T06:33:21,2013-07-01T06:37:31,40.76461837,-73.98789473,40.7606597,-73.98042047
2013-07-01T06:33:27,2013-07-01T06:42:37,40.7405826,-74.00550867,40.72405549,-74.00965965
2013-07-01T06:33:27,2013-07-01T06:37:43,40.75019995,-73.99093085,40.74765947,-73.98490707
2013-07-01T06:33:32,2013-07-01T06:56:15,40.75797322,-73.96603308,40.713126,-73.984844
2013-07-01T06:33:42,2013-07-01T06:42:39,40.76227205,-73.98788205,40.73331967,-73.99510132
2013-07-01T06:33:50,2013-07-01T06:47:43,40.71850211,-73.98329859,40.71146364,-74.00552427
2013-07-01T06:34:01,2013-07-01T06:46:21,40.71286844,-73.95698119,40.7172274,-73.98802084
2013-07-01T06:34:05,2013-07-01T06:46:51,40.74901271,-73.98848395,40.7643971,-73.97371465
